referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado
27303,1985 - 1985,Concentración de las fuerzas del Alarde en la plaza San Juan (1985),https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=27303,https://www.irun.org/fototeca/fcruz127/27303.tif
