referencia,ano_foto,descripcion,url_ficha,url_imagen_resultado
1790,1960 - 1960,"Inés Arregui, Cantinera de la Escolta de Caballería del Alarde en 1960",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1790,https://www.irun.org/fototeca/fcruzpe1/1790.jpg
1791,1960 - 1960,"Inés Arregui, Cantinera de la Escolta de Caballería del Alarde en 1960",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1791,https://www.irun.org/fototeca/fcruzpe1/1791.jpg
1792,1960 - 1960,"Ana María Icardo, Cantinera de la Tamborrada del Alarde (1960)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1792,https://www.irun.org/fototeca/fcruzpe1/1792.jpg
1793,1960 - 1960,"Ana María Icardo, Cantinera de la Tamborrada del Alarde (1960)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1793,https://www.irun.org/fototeca/fcruzpe1/1793.jpg
1794,1960 - 1960,"Belén Chapartegui, Cantinera de la Compañía Ventas del Alarde (1960)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1794,https://www.irun.org/fototeca/fcruzpe1/1794.jpg
1795,1960 - 1960,"Maribel Hernaiz, cantinera de la Batería de Artillería del Alarde de Irun (1960)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1795,https://www.irun.org/fototeca/fcruzpe1/1795.jpg
1796,1960 - 1960,"Maribel Hernaiz, cantinera de la Batería de Artillería del Alarde de Irun (1960)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1796,https://www.irun.org/fototeca/fcruzpe1/1796.jpg
1797,1960 - 1960,"María Elena Erauso, cantinera de la Compañía Uranzu del Alarde (1960)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1797,https://www.irun.org/fototeca/fcruzpe1/1797.jpg
1798,1960 - 1960,"Josefa Muguruza, cantinera de la Compañía Anaka del Alarde (1960)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1798,https://www.irun.org/fototeca/fcruzpe1/1798.jpg
1799,1960 - 1960,"Josefa Muguruza, cantinera de la Compañía Anaka del Alarde (1960)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1799,https://www.irun.org/fototeca/fcruzpe1/1799.jpg
1800,1960 - 1960,"Mª Teresa Zabala, Cantinera de la Compañía de Ama Shantalen del Alarde (1960)",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1800,https://www.irun.org/fototeca/fcruzpe1/1800.jpg
1801,1960 - 1960,"Soledad Eguiazabal, Cantinera de la Compañía Meaka del Alarde en 1960",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1801,https://www.irun.org/fototeca/fcruzpe1/1801.jpg
1802,1960 - 1960,"Soledad Eguiazabal, Cantinera de la Compañía Meaka del Alarde en 1960",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1802,https://www.irun.org/fototeca/fcruzpe1/1802.jpg
1803,1960 - 1960,"Soledad Eguiazabal, Cantinera de la Compañía Meaka del Alarde en 1960",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1803,https://www.irun.org/fototeca/fcruzpe1/1803.jpg
1804,1960 - 1960,"Carmen Errandonea, Cantinera de la Compañía Santiago del Alarde en 1960",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1804,https://www.irun.org/fototeca/fcruzpe1/1804.jpg
1805,-,"Cantinera del Alarde. Anotación del autor en el negativo: ""Narvarte"".",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1805,https://www.irun.org/fototeca/fcruzpe1/1805.jpg
1806,1919 - 1919,"Margarita Zabala, Cantinera de Olaberria, posando con sus familiares durante la...",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1806,https://www.irun.org/fototeca/fcruzpe1/1806.jpg
1807,-,Cantinera del Alarde de San Marcial,https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1807,https://www.irun.org/fototeca/fcruzpe1/1807.jpg
1808,1961 - 1961,"Paulina Alcalde, cantinera de la Compañía San Miguel del Alarde en 1961",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1808,https://www.irun.org/fototeca/fcruzpe1/1808.jpg
1809,1961 - 1961,"Paulina Alcalde, cantinera de la Compañía San Miguel del Alarde en 1961",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1809,https://www.irun.org/fototeca/fcruzpe1/1809.jpg
1810,1961 - 1961,"Mónica Echeverria, cantinera de la Compañía Olaberria del Alarde en 1961",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1810,https://www.irun.org/fototeca/fcruzpe1/1810.jpg
1811,1961 - 1961,"Juncal Echepare, cantinera de la Compañía Buenos Amigos del Alarde en 1961",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1811,https://www.irun.org/fototeca/fcruzpe1/1811.jpg
1812,1961 - 1961,"Juncal Echepare, cantinera de la Compañía Buenos Amigos del Alarde en 1961",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1812,https://www.irun.org/fototeca/fcruzpe1/1812.jpg
1813,1961 - 1961,"Retrato de Mercedes Aguirre, cantinera de la Tamborrada del Alarde en 1961",https://www.irun.org/archivo/fototeca_ficha.asp?texto=alarde+irun&ref=&ano=&offset=&referencia=1813,https://www.irun.org/fototeca/fcruzpe1/1813.jpg
